unique_key,created_date,status,complaint_type,descriptor,borough,street_name,latitude,longitude,closed_date,location_type,traffic_volume,aadt,nearby_crashes,pavement_crash_nearby,age_days,borough_code,is_highway,descriptor_severity,month_opened,risk_score,urgency_tier,urgency_label,fix_days_estimate,prob_low,prob_medium,prob_high,prob_critical
68755699,2026-04-21 13:34:02,Closed,Street Condition,Pothole,BROOKLYN,nan,40.58533504641693,-73.98747829638602,2026-04-22 09:25:00,nan,5664.555555555556,6673.0,15,1,4.306435269386574,1,0,0.7,4,30.3,1,Medium,14,0.004,0.996,0.0,0.0
68729552,2026-04-19 15:44:52,Closed,Street Condition,Pothole,BROOKLYN,UTICA AVENUE,40.661713808557366,-73.9314554590257,2026-04-20 15:39:00,nan,5664.555555555556,18962.0,20,1,6.215578787905092,1,0,0.7,4,30.3,1,Medium,14,0.001,0.999,0.0,0.0
68763813,2026-04-23 17:31:17,Closed,Street Condition,Pothole,BRONX,nan,40.834401962521405,-73.87274942134464,2026-04-23 17:31:17,nan,6677.6,6655.5,19,1,2.14167832494213,3,0,0.7,4,30.3,1,Medium,14,0.001,0.999,0.0,0.0
68770019,2026-04-23 07:05:25,Open,Street Condition,Pothole,STATEN ISLAND,nan,40.576405233211005,-74.12706862434639,,nan,23788.714285714286,2762.0,4,1,2.5763079545717593,4,0,0.7,4,30.3,1,Medium,14,0.001,0.999,0.0,0.0
68754415,2026-04-22 22:27:25,Closed,Street Condition,Pothole,BROOKLYN,nan,40.61910563757932,-73.95830950968423,2026-04-22 22:27:25,nan,5664.555555555556,6673.0,10,1,2.936030176793982,1,0,0.7,4,30.2,1,Medium,14,0.042,0.958,0.0,0.0
68653904,2026-04-13 10:02:20,Closed,Street Condition,Pothole,QUEENS,nan,40.725789943726326,-73.79174401191865,2026-04-13 10:02:20,nan,4959.1547619047615,4660.0,11,0,12.453449158275463,2,0,0.7,4,30.2,1,Medium,14,0.0,1.0,0.0,0.0
68655399,2026-04-13 10:01:17,Closed,Street Condition,Pothole,QUEENS,nan,40.725789943726326,-73.79174401191865,2026-04-13 12:27:00,nan,4959.1547619047615,4660.0,11,0,12.454178324942129,2,0,0.7,4,30.2,1,Medium,14,0.0,1.0,0.0,0.0
68687889,2026-04-15 16:07:45,Closed,Street Condition,Pothole,BROOKLYN,MYRTLE AVENUE,40.69914717061724,-73.91518092691436,2026-04-16 14:49:00,nan,5664.555555555556,11836.0,26,0,10.199687584201389,1,0,0.7,4,30.2,1,Medium,14,0.0,1.0,0.0,0.0
68603841,2026-04-08 09:28:15,Closed,Street Condition,Pothole,QUEENS,nan,40.745595681752405,-73.90338918538406,2026-04-08 09:28:15,nan,4959.1547619047615,4660.0,18,0,17.477118139756943,2,0,0.7,4,30.2,1,Medium,14,0.0,1.0,0.0,0.0
68545873,2026-04-02 14:18:19,Open,Street Condition,Pothole,BRONX,nan,40.884399899656366,-73.85237261654099,,nan,6677.6,6655.5,6,1,23.27568295457176,3,0,0.7,4,30.2,1,Medium,14,0.006,0.994,0.0,0.0
68605149,2026-04-07 15:39:17,Closed,Street Condition,Pothole,BROOKLYN,nan,40.65216549661909,-74.00992865146458,2026-04-08 10:20:00,nan,5664.555555555556,6673.0,8,0,18.219456102719906,1,0,0.7,4,30.2,1,Medium,14,0.004,0.996,0.0,0.0
68514092,2026-03-31 14:22:54,Pending,Street Condition,Pothole,QUEENS,nan,40.740916313259625,-73.95225733610243,,nan,4959.1547619047615,4660.0,20,1,25.27250008420139,2,0,0.7,3,30.2,1,Medium,14,0.0,1.0,0.0,0.0
68538133,2026-04-02 23:17:08,Closed,Street Condition,Pothole,QUEENS,nan,40.76443696224299,-73.87357620617962,2026-04-10 23:25:00,nan,4959.1547619047615,4660.0,9,0,22.901504713831017,2,0,0.7,4,30.2,1,Medium,14,0.0,1.0,0.0,0.0
68644994,2026-04-12 10:43:57,Open,Street Condition,Pothole,STATEN ISLAND,nan,40.603768599589216,-74.13156825644174,,nan,23788.714285714286,2762.0,1,1,13.4245486953125,4,0,0.7,4,30.2,1,Medium,14,0.002,0.998,0.0,0.0
68770012,2026-04-23 10:13:17,Open,Street Condition,Pothole,BROOKLYN,nan,40.586524571977066,-73.92952365157892,,nan,5664.555555555556,6673.0,20,1,2.4458449916087965,1,0,0.7,4,30.2,1,Medium,14,0.002,0.998,0.0,0.0
68672902,2026-04-15 14:44:37,Closed,Street Condition,Pothole,QUEENS,nan,40.75022764956716,-73.85513863030356,2026-04-15 21:45:00,nan,4959.1547619047615,4660.0,18,1,10.25741906568287,2,0,0.7,4,30.2,1,Medium,14,0.0,1.0,0.0,0.0
68720348,2026-04-19 08:23:12,Closed,Street Condition,Pothole,BRONX,nan,40.82691632588647,-73.87203022999711,2026-04-19 08:23:12,nan,6677.6,6655.5,14,1,6.522291750868055,3,0,0.7,4,30.2,1,Medium,14,0.0,1.0,0.0,0.0
68578876,2026-04-06 11:49:20,Closed,Street Condition,Pothole,QUEENS,nan,40.58677820620502,-73.81464368111263,2026-04-06 11:49:20,nan,4959.1547619047615,4660.0,9,0,19.379143602719907,2,0,0.7,4,30.2,1,Medium,14,0.004,0.996,0.0,0.0
68725965,2026-04-19 11:45:38,Open,Street Condition,Pothole,BRONX,nan,40.85441801996271,-73.88753192248765,,nan,6677.6,6655.5,23,1,6.381713047164352,3,0,0.7,4,30.2,1,Medium,14,0.001,0.999,0.0,0.0
68515723,2026-03-31 20:09:40,Closed,Street Condition,Pothole,QUEENS,nan,40.71051079562405,-73.83084865949276,2026-04-11 07:45:00,nan,4959.1547619047615,4660.0,7,1,25.031689899016207,2,0,0.7,3,30.2,1,Medium,14,0.01,0.99,0.0,0.0
68718599,2026-04-19 16:42:08,Open,Street Condition,Pothole,QUEENS,nan,40.77044042224903,-73.91654145438126,,nan,4959.1547619047615,4660.0,63,1,6.175810269386574,2,0,0.7,4,30.2,1,Medium,14,0.003,0.997,0.0,0.0
68599155,2026-04-08 15:38:48,Open,Street Condition,Pothole,QUEENS,nan,40.740916313259625,-73.95225733610243,,nan,4959.1547619047615,4660.0,20,1,17.219791750868055,2,0,0.7,4,30.2,1,Medium,14,0.0,1.0,0.0,0.0
68596390,2026-04-07 08:39:31,Closed,Street Condition,Pothole,QUEENS,nan,40.60229488101998,-73.7586201816873,2026-04-18 09:35:00,nan,4959.1547619047615,4660.0,15,0,18.510960732349538,2,0,0.7,4,30.2,1,Medium,14,0.0,1.0,0.0,0.0
68677377,2026-04-14 16:20:21,Closed,Street Condition,Pothole,BROOKLYN,nan,40.69771642802073,-73.96772696566879,2026-04-15 09:35:00,nan,5664.555555555556,6673.0,21,1,11.19093758420139,1,0,0.7,4,30.2,1,Medium,14,0.009,0.991,0.0,0.0
68590248,2026-04-07 09:48:14,Closed,Street Condition,Pothole,BRONX,nan,40.89856485840039,-73.85865322294433,2026-04-07 09:48:14,nan,6677.6,6655.5,9,1,18.46324082494213,3,0,0.7,4,30.2,1,Medium,14,0.0,1.0,0.0,0.0
68668069,2026-04-14 14:02:51,Closed,Street Condition,Pothole,QUEENS,nan,40.735655957402535,-73.85099901475667,2026-04-14 14:02:51,nan,4959.1547619047615,4660.0,17,1,11.2864236953125,2,0,0.7,4,30.2,1,Medium,14,0.0,1.0,0.0,0.0
68765742,2026-04-23 18:25:52,Open,Street Condition,Pothole,BROOKLYN,nan,40.59275234651692,-73.95015246435702,,nan,5664.555555555556,6673.0,13,0,2.1037732323495373,1,0,0.7,4,30.2,1,Medium,14,0.005,0.995,0.0,0.0
68613683,2026-04-09 08:08:47,Closed,Street Condition,Pothole,BROOKLYN,nan,40.661005977184665,-73.94775142871559,2026-04-20 15:13:00,nan,5664.555555555556,6673.0,9,0,16.53230332494213,1,0,0.7,4,30.2,1,Medium,14,0.003,0.997,0.0,0.0
68671218,2026-04-14 10:36:21,Closed,Street Condition,Pothole,QUEENS,nan,40.735655957402535,-73.85099901475667,2026-04-14 10:36:21,nan,4959.1547619047615,4660.0,17,1,11.429826473090278,2,0,0.7,4,30.2,1,Medium,14,0.001,0.999,0.0,0.0
68693714,2026-04-16 10:04:37,Closed,Street Condition,Pothole,QUEENS,nan,40.7478190517708,-73.86063683487203,2026-04-16 15:21:00,nan,4959.1547619047615,4660.0,11,1,9.451863510127314,2,0,0.7,4,30.2,1,Medium,14,0.001,0.999,0.0,0.0
68603119,2026-04-08 15:10:33,Closed,Street Condition,Pothole,QUEENS,nan,40.72146190526075,-73.80452852154046,2026-04-18 08:35:00,nan,4959.1547619047615,4660.0,15,0,17.239409806423613,2,0,0.7,4,30.2,1,Medium,14,0.0,1.0,0.0,0.0
68680386,2026-04-15 07:34:04,Closed,Street Condition,Pothole,QUEENS,nan,40.743865663625414,-73.82567912802195,2026-04-15 15:21:00,nan,4959.1547619047615,4660.0,15,1,10.556412121238425,2,0,0.7,4,30.2,1,Medium,14,0.001,0.999,0.0,0.0
68648492,2026-04-13 14:22:40,Pending,Street Condition,Pothole,QUEENS,nan,40.76004448372803,-73.89755299254857,,nan,4959.1547619047615,4660.0,11,0,12.272662121238426,2,0,0.7,4,30.2,1,Medium,14,0.001,0.999,0.0,0.0
68613117,2026-04-04 11:03:04,Closed,Street Condition,Pothole,STATEN ISLAND,nan,40.53440150529732,-74.18546288535472,2026-04-04 11:03:04,nan,23788.714285714286,2762.0,0,0,21.411273232349536,4,0,0.7,4,30.2,1,Medium,14,0.002,0.998,0.0,0.0
68701553,2026-04-17 07:03:04,Open,Street Condition,Pothole,BROOKLYN,nan,40.68794532805889,-73.98140128335098,,nan,5664.555555555556,6673.0,43,0,8.577939899016204,1,0,0.7,4,30.2,1,Medium,14,0.005,0.995,0.0,0.0
68623744,2026-04-10 13:27:58,Closed,Street Condition,Pothole,QUEENS,nan,40.702166885662926,-73.79239125419967,2026-04-10 13:27:58,nan,4959.1547619047615,4660.0,11,0,15.310648232349537,2,0,0.7,4,30.2,1,Medium,14,0.001,0.999,0.0,0.0
68677897,2026-04-15 09:33:25,Open,Street Condition,Pothole,BRONX,nan,40.82188135609053,-73.85926051342122,,nan,6677.6,6655.5,9,1,10.47353017679398,3,0,0.7,4,30.2,1,Medium,14,0.001,0.999,0.0,0.0
68674404,2026-04-15 20:00:00,Closed,Street Condition,Pothole,BROOKLYN,nan,40.63745924507569,-73.99464223194006,2026-04-15 20:00:00,nan,5664.555555555556,6673.0,15,1,10.038402861979167,1,0,0.7,4,30.2,1,Medium,14,0.003,0.997,0.0,0.0
68631735,2026-04-11 11:27:44,Closed,Street Condition,Pothole,QUEENS,nan,40.75775370534105,-73.78338172591826,2026-04-18 08:06:00,nan,4959.1547619047615,4660.0,9,0,14.394143602719907,2,0,0.7,4,30.2,1,Medium,14,0.005,0.995,0.0,0.0
68703031,2026-04-17 09:08:27,Closed,Street Condition,Pothole,BROOKLYN,nan,40.71261378549825,-73.94913218648492,2026-04-18 14:35:00,nan,5664.555555555556,6673.0,14,1,8.490868139756945,1,0,0.7,4,30.1,1,Medium,14,0.011,0.989,0.0,0.0
68656969,2026-04-12 07:00:00,Closed,Street Condition,Pothole,STATEN ISLAND,ARLENE STREET,40.61352557008587,-74.16418364390017,2026-04-13 08:25:00,nan,23788.714285714286,2762.0,2,0,13.580069528645833,4,0,0.7,4,30.1,1,Medium,14,0.001,0.999,0.0,0.0
68737501,2026-04-20 21:12:50,Pending,Street Condition,Pothole,QUEENS,nan,40.7050859720684,-73.77417895547643,,nan,4959.1547619047615,4660.0,11,0,4.987824158275463,2,0,0.7,4,30.1,1,Medium,14,0.013,0.986,0.0,0.0
68614969,2026-04-09 13:41:53,Closed,Street Condition,Pothole,QUEENS,nan,40.66630499107526,-73.76730282548127,2026-04-18 08:00:00,nan,4959.1547619047615,4660.0,18,0,16.300983880497686,2,0,0.7,4,30.1,1,Medium,14,0.0,1.0,0.0,0.0
68752205,2026-04-22 09:33:42,Closed,Street Condition,Pothole,BROOKLYN,nan,40.61698544101389,-74.02749021159676,2026-04-23 14:41:00,nan,5664.555555555556,6673.0,17,1,3.473333417534722,1,0,0.7,4,30.1,1,Medium,14,0.01,0.989,0.0,0.0
68587982,2026-04-07 14:32:55,Closed,Street Condition,Pothole,QUEENS,nan,40.679821665784246,-73.75345428844982,2026-04-08 08:51:00,nan,4959.1547619047615,4660.0,19,0,18.26554406568287,2,0,0.7,4,30.1,1,Medium,14,0.0,1.0,0.0,0.0
68658488,2026-04-13 16:55:37,Closed,Street Condition,Pothole,QUEENS,nan,40.7402725268642,-73.89585124979992,2026-04-13 16:55:37,nan,4959.1547619047615,4660.0,23,0,12.166446843460648,2,0,0.7,4,30.1,1,Medium,14,0.0,1.0,0.0,0.0
68705433,2026-04-17 13:36:27,Closed,Street Condition,Pothole,QUEENS,nan,40.728370959098946,-73.87113346680071,2026-04-17 15:21:00,nan,4959.1547619047615,4660.0,10,0,8.304757028645833,2,0,0.7,4,30.1,1,Medium,14,0.002,0.998,0.0,0.0
68635017,2026-04-11 19:43:47,Closed,Street Condition,Pothole,STATEN ISLAND,nan,40.596055938893045,-74.08828895816184,2026-04-11 19:43:47,nan,23788.714285714286,2762.0,1,0,14.04966443605324,4,0,0.7,4,30.1,1,Medium,14,0.003,0.997,0.0,0.0
68692775,2026-04-16 18:46:00,Open,Street Condition,Pothole,BROOKLYN,nan,40.67910985742824,-73.8806133205528,,nan,5664.555555555556,6673.0,17,0,9.089791750868056,1,0,0.7,4,30.1,1,Medium,14,0.0,1.0,0.0,0.0
68660643,2026-04-14 18:02:51,Closed,Street Condition,Pothole,STATEN ISLAND,nan,40.55900624540367,-74.1340028961997,2026-04-19 01:35:00,nan,23788.714285714286,2762.0,0,0,11.119757028645832,4,0,0.7,4,30.1,1,Medium,14,0.023,0.977,0.0,0.0
68699646,2026-04-17 12:54:00,Closed,Street Condition,Pothole,BRONX,nan,40.8248480272072,-73.91130992324541,2026-04-17 12:54:00,nan,6677.6,6655.5,25,1,8.3342361953125,3,0,0.7,4,30.1,1,Medium,14,0.0,1.0,0.0,0.0
68712479,2026-04-18 19:43:00,Closed,Street Condition,Pothole,BROOKLYN,nan,40.595115385309754,-73.99611475068737,2026-04-23 11:33:00,nan,5664.555555555556,6673.0,18,1,7.050208417534722,1,0,0.7,4,30.1,1,Medium,14,0.04,0.96,0.0,0.0
68609709,2026-04-09 18:31:36,Closed,Street Condition,Pothole,QUEENS,nan,40.74062281415047,-73.89775246257864,2026-04-14 16:24:00,nan,4959.1547619047615,4660.0,35,1,16.099791750868054,2,0,0.7,4,30.1,1,Medium,14,0.0,1.0,0.0,0.0
68763808,2026-04-22 16:00:45,Closed,Street Condition,Pothole,BROOKLYN,MC DONALD AVENUE,40.64238715132448,-73.97934926919785,2026-04-23 14:40:00,nan,6748.7,21835.0,13,0,3.2045486953125,1,0,0.7,4,30.1,1,Medium,14,0.0,1.0,0.0,0.0
68621523,2026-04-10 17:17:59,Closed,Street Condition,Pothole,BROOKLYN,nan,40.67659712477811,-73.89037706677782,2026-04-21 14:42:00,nan,5664.555555555556,6673.0,27,1,15.15091443605324,1,0,0.7,4,30.1,1,Medium,14,0.001,0.999,0.0,0.0
68674914,2026-04-15 17:06:13,Pending,Street Condition,Pothole,QUEENS,nan,40.73577809149982,-73.74653922101146,,nan,4959.1547619047615,4660.0,10,1,10.159085732349537,2,0,0.7,4,30.1,1,Medium,14,0.003,0.997,0.0,0.0
68755700,2026-04-21 13:14:01,Closed,Street Condition,Pothole,BROOKLYN,KOSCIUSKO STREET,40.69153130066537,-73.94338949707381,2026-04-22 08:45:00,nan,5664.555555555556,6673.0,19,1,4.320335732349537,1,0,0.7,4,30.1,1,Medium,14,0.001,0.999,0.0,0.0
68666496,2026-04-14 10:35:39,Closed,Street Condition,Pothole,QUEENS,nan,40.70287294069154,-73.89952350150388,2026-04-14 12:54:00,nan,4959.1547619047615,4660.0,8,1,11.430312584201388,2,0,0.7,4,30.0,1,Medium,14,0.043,0.957,0.0,0.0
68663276,2026-04-14 10:17:54,Closed,Street Condition,Pothole,QUEENS,nan,40.757824102636256,-73.86099851810266,2026-04-14 11:55:00,nan,4959.1547619047615,4660.0,15,1,11.442638973090277,2,0,0.7,4,30.0,1,Medium,14,0.001,0.999,0.0,0.0
68639111,2026-04-12 21:38:26,Closed,Street Condition,Pothole,BROOKLYN,nan,40.64258387667548,-73.99859469400046,2026-04-23 10:40:00,nan,5664.555555555556,6673.0,18,0,12.970046380497685,1,0,0.7,4,30.0,1,Medium,14,0.001,0.999,0.0,0.0
68706884,2026-04-17 08:02:27,Closed,Street Condition,Pothole,BRONX,nan,40.89856485840039,-73.85865322294433,2026-04-17 08:02:27,nan,6677.6,6655.5,9,1,8.536701473090277,3,0,0.7,4,30.0,1,Medium,14,0.003,0.997,0.0,0.0
68654427,2026-04-13 11:35:44,Pending,Street Condition,Pothole,QUEENS,nan,40.68814946848958,-73.8488335078858,,nan,4959.1547619047615,4660.0,17,0,12.388588047164351,2,0,0.7,4,30.0,1,Medium,14,0.0,1.0,0.0,0.0
68619753,2026-04-09 15:04:50,Closed,Street Condition,Pothole,QUEENS,nan,40.666416023635946,-73.73849046642708,2026-04-10 15:05:00,nan,4959.1547619047615,4660.0,32,1,16.24337971383102,2,0,0.7,4,30.0,1,Medium,14,0.0,1.0,0.0,0.0
68647955,2026-04-13 11:13:35,Closed,Street Condition,Pothole,QUEENS,11 STREET,40.74041958651036,-73.95243451542069,2026-04-13 21:15:00,nan,4959.1547619047615,4660.0,12,1,12.403969991608797,2,0,0.7,4,30.0,1,Medium,14,0.008,0.992,0.0,0.0
68516700,2026-04-01 02:32:25,Closed,Street Condition,Pothole,BROOKLYN,nan,40.64412044446325,-73.98905998133938,2026-04-01 02:32:25,nan,5664.555555555556,6673.0,7,1,24.765891287905095,1,0,0.7,4,30.0,1,Medium,14,0.0,0.999,0.0,0.0
68696691,2026-04-17 21:33:29,Closed,Street Condition,Pothole,STATEN ISLAND,nan,40.558272363158224,-74.13487233521455,2026-04-17 21:33:29,nan,23788.714285714286,2762.0,0,0,7.973483880497685,4,0,0.7,4,30.0,1,Medium,14,0.021,0.979,0.0,0.0
68695659,2026-04-17 00:43:50,Closed,Street Condition,Pothole,QUEENS,nan,40.76660679840425,-73.8911639196689,2026-04-18 12:25:00,nan,4959.1547619047615,4660.0,22,0,8.841296380497685,2,0,0.7,4,30.0,1,Medium,14,0.002,0.998,0.0,0.0
68618447,2026-04-10 18:37:15,Closed,Street Condition,Pothole,QUEENS,nan,40.74603472114661,-73.93440021822178,2026-04-10 18:37:15,nan,4959.1547619047615,4660.0,20,0,15.095868139756945,2,0,0.7,4,30.0,1,Medium,14,0.0,1.0,0.0,0.0
68650950,2026-04-13 09:06:52,Closed,Street Condition,Pothole,QUEENS,nan,40.71822688567068,-73.81514029543717,2026-04-13 11:15:00,nan,4959.1547619047615,4660.0,9,1,12.491967676793982,2,0,0.7,4,30.0,1,Medium,14,0.006,0.994,0.0,0.0
68663273,2026-04-14 12:40:49,Closed,Street Condition,Pothole,QUEENS,nan,40.75903640272996,-73.88789511644337,2026-04-14 17:15:00,nan,4959.1547619047615,4660.0,13,0,11.343391287905092,2,0,0.7,4,30.0,1,Medium,14,0.001,0.999,0.0,0.0
68613098,2026-04-04 14:49:21,Closed,Street Condition,Pothole,QUEENS,nan,40.74408619853987,-73.71472803155868,2026-04-04 14:49:21,nan,4959.1547619047615,4660.0,7,0,21.254132028645834,2,0,0.7,4,30.0,1,Medium,14,0.009,0.991,0.0,0.0
68520434,2026-04-01 01:55:27,Pending,Street Condition,Pothole,QUEENS,nan,40.75798277294619,-73.77826978356912,,nan,4959.1547619047615,4660.0,33,0,24.79156258420139,2,0,0.7,4,30.0,1,Medium,14,0.0,1.0,0.0,0.0
68658497,2026-04-13 07:41:21,Closed,Street Condition,Pothole,QUEENS,nan,40.750969217545055,-73.82576520683054,2026-04-13 14:51:00,nan,4959.1547619047615,4660.0,17,1,12.551354250868055,2,0,0.7,4,30.0,1,Medium,14,0.0,1.0,0.0,0.0
68726648,2026-04-20 16:09:51,Closed,Street Condition,Pothole,QUEENS,nan,40.77044042224903,-73.91654145438126,2026-04-20 16:09:51,nan,4959.1547619047615,4660.0,63,1,5.198229250868056,2,0,0.7,4,30.0,1,Medium,14,0.002,0.998,0.0,0.0
68693717,2026-04-16 09:17:10,Closed,Street Condition,Pothole,QUEENS,nan,40.74611707160226,-73.94489135289582,2026-04-16 09:17:10,nan,4959.1547619047615,4660.0,13,1,9.484814899016204,2,0,0.7,4,30.0,1,Medium,14,0.001,0.999,0.0,0.0
68761421,2026-04-23 10:30:07,Open,Street Condition,Pothole,BROOKLYN,nan,40.68836336910226,-73.87372044202567,,nan,5664.555555555556,6673.0,20,0,2.4341551767939817,1,0,0.7,4,30.0,1,Medium,14,0.002,0.998,0.0,0.0
68585189,2026-04-05 09:35:06,Closed,Street Condition,Pothole,BRONX,nan,40.80425749808576,-73.9192912084829,2026-04-22 22:00:00,nan,6677.6,6655.5,45,1,20.4723611953125,3,0,0.7,4,30.0,1,Medium,14,0.0,1.0,0.0,0.0
68638650,2026-04-13 00:41:59,Closed,Street Condition,Pothole,QUEENS,nan,40.72013323771417,-73.79037278029215,2026-04-13 00:41:59,nan,4959.1547619047615,4660.0,31,0,12.842581102719906,2,0,0.7,4,30.0,1,Medium,14,0.0,1.0,0.0,0.0
68585182,2026-04-05 21:05:20,Closed,Street Condition,Pothole,BROOKLYN,nan,40.68777317631344,-73.98700112443595,2026-04-20 15:44:00,nan,5664.555555555556,6673.0,29,1,19.993032491608798,1,0,0.7,4,30.0,1,Medium,14,0.001,0.999,0.0,0.0
68605705,2026-04-08 08:45:18,Open,Street Condition,Pothole,STATEN ISLAND,nan,40.55558783123055,-74.21437220258393,,nan,23788.714285714286,2762.0,1,1,17.506944528645832,4,0,0.7,4,30.0,1,Medium,14,0.0,1.0,0.0,0.0
68737496,2026-04-20 12:10:16,Closed,Street Condition,Pothole,BROOKLYN,nan,40.624170800489615,-73.97047149845827,2026-04-23 15:38:00,nan,5664.555555555556,6673.0,13,0,5.3646065656828705,1,0,0.7,4,30.0,1,Medium,14,0.005,0.995,0.0,0.0
68673457,2026-04-15 20:31:23,Closed,Street Condition,Pothole,QUEENS,nan,40.72013323771417,-73.79037278029215,2026-04-16 12:24:00,nan,4959.1547619047615,4660.0,31,0,10.016608880497685,2,0,0.7,4,30.0,1,Medium,14,0.0,1.0,0.0,0.0
68626735,2026-04-10 12:40:16,Closed,Street Condition,Pothole,QUEENS,nan,40.74186298555622,-73.78413709347015,2026-04-18 12:41:00,nan,4959.1547619047615,4660.0,12,1,15.343773232349537,2,0,0.7,4,30.0,1,Medium,14,0.093,0.907,0.0,0.0
68664892,2026-04-13 15:48:46,Closed,Street Condition,Pothole,BROOKLYN,BERGEN STREET,40.67869703050063,-73.96472213876908,2026-04-14 14:30:00,nan,5664.555555555556,3798.0,16,1,12.212870454571759,1,0,0.7,4,30.0,1,Medium,14,0.002,0.998,0.0,0.0
68714556,2026-04-18 15:05:26,Closed,Street Condition,Pothole,QUEENS,nan,40.68602699585525,-73.82505149980587,2026-04-18 15:05:26,nan,4959.1547619047615,4660.0,15,1,7.242963047164352,2,0,0.7,4,30.0,1,Medium,14,0.004,0.996,0.0,0.0
68648478,2026-04-13 16:12:25,Closed,Street Condition,Pothole,QUEENS,nan,40.7343762769571,-73.87341674191903,2026-04-13 20:01:00,nan,4959.1547619047615,4660.0,23,0,12.196446843460649,2,0,0.7,4,30.0,1,Medium,14,0.002,0.998,0.0,0.0
68750836,2026-04-22 16:04:47,Closed,Street Condition,Pothole,QUEENS,nan,40.76315171560343,-73.81260059705816,2026-04-23 12:40:00,nan,4959.1547619047615,4660.0,14,1,3.2017477693865737,2,0,0.7,4,30.0,1,Medium,14,0.034,0.965,0.0,0.0
68763810,2026-04-22 14:51:52,Closed,Street Condition,Pothole,BROOKLYN,SPENCER STREET,40.695368249572745,-73.95532276805,2026-04-23 10:45:00,nan,5664.555555555556,575.0,17,1,3.252384343460648,1,0,0.7,4,30.0,1,Medium,14,0.01,0.99,0.0,0.0
68658988,2026-04-13 10:10:31,Closed,Street Condition,Pothole,BRONX,nan,40.82896648218944,-73.837091479809,2026-04-14 08:55:00,nan,6677.6,6655.5,32,1,12.447766287905093,3,0,0.7,4,29.9,1,Medium,14,0.0,1.0,0.0,0.0
68753051,2026-04-21 14:32:37,Closed,Street Condition,Pothole,BROOKLYN,NOSTRAND AVENUE,40.695973791132594,-73.9526898109264,2026-04-22 06:00:00,nan,7515.333333333333,13014.0,13,0,4.265752399016203,1,0,0.7,4,29.9,1,Medium,14,0.0,1.0,0.0,0.0
68624216,2026-04-10 16:42:58,Closed,Street Condition,Pothole,QUEENS,nan,40.7719846484986,-73.91889707891568,2026-04-18 10:17:00,nan,4959.1547619047615,4660.0,36,1,15.17523156568287,2,0,0.7,4,29.9,1,Medium,14,0.0,0.999,0.0,0.0
68576028,2026-04-06 18:57:19,Closed,Street Condition,Pothole,BRONX,nan,40.85301827223642,-73.85121686739964,2026-04-06 18:57:19,nan,6677.6,6655.5,7,0,19.08193295457176,3,0,0.7,4,29.9,1,Medium,14,0.019,0.981,0.0,0.0
68632996,2026-04-11 19:33:42,Closed,Street Condition,Pothole,STATEN ISLAND,nan,40.55168097672187,-74.14478715664947,2026-04-18 21:35:00,nan,23788.714285714286,2762.0,2,0,14.056666750868056,4,0,0.7,4,29.9,1,Medium,14,0.0,1.0,0.0,0.0
68689378,2026-04-16 09:27:58,Closed,Street Condition,Pothole,QUEENS,nan,40.74581825411661,-73.94564947600665,2026-04-16 09:27:58,nan,4959.1547619047615,4660.0,12,1,9.477314899016203,2,0,0.7,4,29.9,1,Medium,14,0.007,0.993,0.0,0.0
68649481,2026-04-13 10:12:47,Closed,Street Condition,Pothole,BRONX,nan,40.82896648218944,-73.837091479809,2026-04-13 10:12:47,nan,6677.6,6655.5,32,1,12.446192213831019,3,0,0.7,4,29.9,1,Medium,14,0.0,1.0,0.0,0.0
68652971,2026-04-13 07:46:57,Pending,Street Condition,Pothole,QUEENS,nan,40.761265587233325,-73.87499725675143,,nan,4959.1547619047615,4660.0,13,0,12.547465361979166,2,0,0.7,4,29.9,1,Medium,14,0.001,0.999,0.0,0.0
68631243,2026-04-11 12:57:06,Closed,Street Condition,Pothole,STATEN ISLAND,nan,40.550511721214605,-74.14475943429196,2026-04-11 12:57:06,nan,23788.714285714286,2762.0,1,0,14.332083417534722,4,0,0.7,4,29.9,1,Medium,14,0.002,0.998,0.0,0.0
68647968,2026-04-13 06:59:52,Closed,Street Condition,Pothole,BRONX,nan,40.85987440127748,-73.89321651600159,2026-04-13 06:59:52,nan,6677.6,6655.5,27,1,12.580162121238425,3,0,0.7,4,29.9,1,Medium,14,0.0,1.0,0.0,0.0
68578025,2026-04-05 15:42:30,Closed,Street Condition,Pothole,BROOKLYN,nan,40.661179966451584,-73.95695681196024,2026-04-11 17:50:00,nan,5664.555555555556,6673.0,6,1,20.21722230642361,1,0,0.7,4,29.9,1,Medium,14,0.008,0.992,0.0,0.0
68711222,2026-04-18 07:04:46,Open,Street Condition,Pothole,BRONX,nan,40.896231324047896,-73.85820243014828,,nan,6677.6,6655.5,10,1,7.5767593434606475,3,0,0.7,4,29.9,1,Medium,14,0.0,1.0,0.0,0.0
68646130,2026-04-13 01:21:36,Closed,Street Condition,Pothole,BROOKLYN,nan,40.61738380267253,-73.94347039067173,2026-04-18 18:53:00,nan,5664.555555555556,6673.0,17,1,12.815069528645832,1,0,0.7,4,29.9,1,Medium,14,0.001,0.999,0.0,0.0
68747963,2026-04-21 10:14:28,Open,Street Condition,Pothole,BRONX,nan,40.81493375847484,-73.8976455199499,,nan,6677.6,6655.5,21,1,4.445023232349537,3,0,0.7,4,29.9,1,Medium,14,0.001,0.999,0.0,0.0
