unique_key,created_date,closed_date,status,descriptor,borough,street_name,latitude,longitude,age_days,traffic_volume,aadt,nearby_crashes,pavement_crash_nearby,risk_score,urgency_tier,urgency_label,fix_days_estimate,prob_low,prob_medium,prob_high,prob_critical,scored_at,borough_encoded,month,day_of_week,has_nearby_accident,closed_date_dt,days_to_close
68625025,2026-04-10 16:19:35,2026-04-10 16:19:35,Closed,Pothole,QUEENS,nan,40.68424002310187,-73.84609489919268,15.035769615925927,4959.1547619047615,4660.0,14,0,32.400001525878906,1,Medium,14,0.0,1.0,0.0,0.0,2026-04-25 17:11:05,2,4,4,1,2026-04-10 16:19:35,0.0
68624206,2026-04-10 16:19:00,2026-04-14 10:12:00,Closed,Pothole,BRONX,nan,40.84317496421008,-73.91194689088798,15.03617470851852,6677.6,6655.5,12,1,33.70000076293945,1,Medium,14,0.001,0.999,0.0,0.0,2026-04-25 17:11:05,3,4,4,1,2026-04-14 10:12:00,3.0
68621094,2026-04-10 16:18:07,2026-04-10 16:18:07,Closed,Pothole,QUEENS,nan,40.740426999845056,-73.89670264803654,15.036788134444446,4959.1547619047615,4660.0,27,0,31.700000762939453,1,Medium,14,0.0,1.0,0.0,0.0,2026-04-25 17:11:05,2,4,4,1,2026-04-10 16:18:07,0.0
68628029,2026-04-10 16:12:42,2026-04-14 15:21:00,Closed,Pothole,QUEENS,nan,40.68623957380662,-73.83905914257357,15.040549708518519,4959.1547619047615,4660.0,6,0,25.100000381469727,0,Low,30,0.858,0.142,0.0,0.0,2026-04-25 17:11:05,2,4,4,1,2026-04-14 15:21:00,3.0
68624207,2026-04-10 16:12:16,,Open,Pothole,BRONX,nan,40.82200263686677,-73.82014154701345,15.040850634444446,6677.6,6655.5,9,1,37.0,1,Medium,15,0.63,0.185,0.111,0.074,2026-04-25 17:11:05,3,4,4,1,,
68625478,2026-04-10 16:09:45,,Open,Pothole,BRONX,nan,40.82435222767272,-73.82021107342064,15.042598319629631,6677.6,6655.5,11,1,42.4,1,Medium,15,0.576,0.212,0.127,0.085,2026-04-25 17:11:05,3,4,4,1,,
68621542,2026-04-10 16:03:07,2026-04-18 13:45:00,Closed,Pothole,QUEENS,nan,40.72388881244898,-73.84654449796727,15.047204801111112,4959.1547619047615,4660.0,19,1,31.399999618530273,1,Medium,14,0.001,0.999,0.0,0.0,2026-04-25 17:11:05,2,4,4,1,2026-04-18 13:45:00,7.0
68625488,2026-04-10 15:58:48,2026-04-20 19:55:00,Closed,Pothole,QUEENS,nan,40.75406271427072,-73.89957261758863,15.050202486296298,4959.1547619047615,4660.0,17,0,32.099998474121094,1,Medium,14,0.0,1.0,0.0,0.0,2026-04-25 17:11:05,2,4,4,1,2026-04-20 19:55:00,10.0
68621525,2026-04-10 15:58:24,,Open,Pothole,BRONX,nan,40.8318203473289,-73.85732428064753,15.050480264074075,6677.6,6655.5,15,1,53.0,2,High,15,0.47,0.265,0.159,0.106,2026-04-25 17:11:05,3,4,4,1,,
68637483,2026-04-10 15:57:47,2026-04-11 14:15:00,Closed,Pothole,QUEENS,LINDEN BOULEVARD,40.68464347707175,-73.79970755235794,15.050908504814815,4959.1547619047615,29111.0,12,0,36.400001525878906,1,Medium,14,0.0,1.0,0.0,0.0,2026-04-25 17:11:05,2,4,4,1,2026-04-11 14:15:00,0.0
68626730,2026-04-10 15:57:13,2026-04-20 23:54:00,Closed,Pothole,QUEENS,nan,40.75399198425718,-73.90030181847571,15.051302023333335,4959.1547619047615,4660.0,12,0,31.0,1,Medium,14,0.002,0.997,0.0,0.0,2026-04-25 17:11:05,2,4,4,1,2026-04-20 23:54:00,10.0
68626301,2026-04-10 15:54:52,2026-04-10 15:54:52,Closed,Pothole,QUEENS,nan,40.753902194423326,-73.90121512412604,15.05293396777778,4959.1547619047615,4660.0,9,0,30.299999237060547,1,Medium,14,0.005,0.995,0.0,0.0,2026-04-25 17:11:05,2,4,4,1,2026-04-10 15:54:52,0.0
68637484,2026-04-10 15:52:34,2026-04-11 13:26:00,Closed,Pothole,QUEENS,nan,40.75875504835387,-73.73941297304661,15.05453119,4959.1547619047615,4660.0,15,1,33.20000076293945,1,Medium,14,0.001,0.999,0.0,0.0,2026-04-25 17:11:05,2,4,4,1,2026-04-11 13:26:00,0.0
68623727,2026-04-10 15:48:50,2026-04-10 15:48:50,Closed,Pothole,MANHATTAN,nan,40.86795092389553,-73.92700182445367,15.057123782592594,16591.571428571428,6876.0,7,1,36.29999923706055,1,Medium,14,0.001,0.998,0.0,0.0,2026-04-25 17:11:05,0,4,4,1,2026-04-10 15:48:50,0.0
68635012,2026-04-10 15:47:18,2026-04-11 12:20:00,Closed,Pothole,BROOKLYN,nan,40.62809681878341,-73.99574176633654,15.058188597407408,5664.555555555556,6673.0,11,0,30.899999618530273,1,Medium,14,0.001,0.999,0.0,0.0,2026-04-25 17:11:05,1,4,4,1,2026-04-11 12:20:00,0.0
68628884,2026-04-10 15:40:36,2026-04-11 07:40:00,Closed,Pothole,BROOKLYN,nan,40.64729773629771,-73.98029189341415,15.062841375185187,5664.555555555556,6673.0,9,0,30.0,1,Medium,14,0.002,0.998,0.0,0.0,2026-04-25 17:11:05,1,4,4,1,2026-04-11 07:40:00,0.0
68618913,2026-04-10 15:39:04,,Open,Pothole,BRONX,nan,40.86553149637487,-73.86237140808568,15.06390619,6677.6,6655.5,10,0,39.7,1,Medium,15,0.603,0.199,0.119,0.079,2026-04-25 17:11:05,3,4,4,1,,
68625489,2026-04-10 15:37:48,2026-04-22 10:06:00,Closed,Pothole,QUEENS,nan,40.74380799475082,-73.92425800481875,15.06478581962963,4959.1547619047615,4660.0,9,0,28.299999237060547,1,Medium,14,0.003,0.997,0.0,0.0,2026-04-25 17:11:05,2,4,4,1,2026-04-22 10:06:00,11.0
68637485,2026-04-10 15:34:07,2026-04-11 11:36:00,Closed,Pothole,QUEENS,BEACH CHANNEL DRIVE,40.59955619207154,-73.76421169445064,15.067343690000001,4959.1547619047615,4660.0,6,0,25.899999618530273,1,Medium,14,0.059,0.941,0.0,0.0,2026-04-25 17:11:05,2,4,4,1,2026-04-11 11:36:00,0.0
68619748,2026-04-10 15:32:37,2026-04-10 15:32:37,Closed,Pothole,STATEN ISLAND,nan,40.535457209817274,-74.15261991289623,15.068385356666669,23788.714285714286,2762.0,4,0,37.5,1,Medium,14,0.001,0.999,0.0,0.0,2026-04-25 17:11:05,4,4,4,1,2026-04-10 15:32:37,0.0
68621526,2026-04-10 15:25:36,,Open,Pothole,BRONX,nan,40.866153551197826,-73.86154217866465,15.073258041851853,6677.6,6655.5,8,0,34.4,1,Medium,15,0.656,0.172,0.103,0.069,2026-04-25 17:11:05,3,4,4,1,,
68626716,2026-04-10 15:21:12,,Open,Pothole,STATEN ISLAND,nan,40.61612983868376,-74.16456464977226,15.076313597407408,23788.714285714286,2762.0,2,1,38.9,1,Medium,15,0.611,0.195,0.117,0.078,2026-04-25 17:11:05,4,4,4,1,,
68622862,2026-04-10 15:19:03,,Open,Pothole,BRONX,nan,40.88649475603563,-73.90869608102625,15.077806652962964,6677.6,6655.5,14,1,50.4,2,High,15,0.496,0.252,0.151,0.101,2026-04-25 17:11:05,3,4,4,1,,
68631231,2026-04-10 15:09:44,2026-04-11 14:30:00,Closed,Pothole,QUEENS,nan,40.74530813046468,-73.90752180062752,15.084276560370371,4959.1547619047615,4660.0,7,0,28.200000762939453,1,Medium,14,0.072,0.928,0.0,0.0,2026-04-25 17:11:05,2,4,4,1,2026-04-11 14:30:00,0.0
68636277,2026-04-10 15:09:21,2026-04-11 11:35:00,Closed,Pothole,QUEENS,nan,40.74036378593341,-73.89971235121284,15.084542764074076,4959.1547619047615,4660.0,35,1,30.299999237060547,1,Medium,14,0.0,1.0,0.0,0.0,2026-04-25 17:11:05,2,4,4,1,2026-04-11 11:35:00,0.0
68625475,2026-04-10 15:05:32,2026-04-22 13:01:00,Closed,Pothole,BROOKLYN,nan,40.6988063776396,-73.91836580203518,15.087193227037039,5664.555555555556,6673.0,21,0,31.5,1,Medium,14,0.0,1.0,0.0,0.0,2026-04-25 17:11:05,1,4,4,1,2026-04-22 13:01:00,11.0
68633767,2026-04-10 14:51:06,2026-04-11 12:50:00,Closed,Pothole,QUEENS,nan,40.596538061032845,-73.76747394391735,15.097216375185186,4959.1547619047615,4660.0,10,0,29.399999618530273,1,Medium,14,0.001,0.999,0.0,0.0,2026-04-25 17:11:05,2,4,4,1,2026-04-11 12:50:00,0.0
68631232,2026-04-10 14:50:33,2026-04-11 11:43:00,Closed,Pothole,QUEENS,BEACH CHANNEL DRIVE,40.59957813559521,-73.7642044148772,15.09759831962963,4959.1547619047615,4660.0,6,0,25.299999237060547,1,Medium,14,0.059,0.941,0.0,0.0,2026-04-25 17:11:05,2,4,4,1,2026-04-11 11:43:00,0.0
68621073,2026-04-10 14:48:42,2026-04-10 14:48:42,Closed,Pothole,MANHATTAN,nan,40.77165784559385,-73.95318842529461,15.098883041851852,16591.571428571428,6876.0,16,0,40.79999923706055,1,Medium,14,0.0,1.0,0.0,0.0,2026-04-25 17:11:05,0,4,4,1,2026-04-10 14:48:42,0.0
68623728,2026-04-10 14:39:20,2026-04-10 14:39:20,Closed,Pothole,MANHATTAN,nan,40.80297085227577,-73.96386162910126,15.105387671481482,16591.571428571428,6876.0,16,0,41.0,1,Medium,14,0.0,1.0,0.0,0.0,2026-04-25 17:11:05,0,4,4,1,2026-04-10 14:39:20,0.0
68620183,2026-04-10 14:17:25,,Open,Pothole,MANHATTAN,nan,40.84019455451638,-73.94306422041075,15.12060757888889,16591.571428571428,6876.0,25,1,65.0,2,High,8,0.35,0.325,0.195,0.13,2026-04-25 17:11:05,0,4,4,1,,
68637487,2026-04-10 14:09:15,2026-04-11 13:40:00,Closed,Pothole,QUEENS,123 STREET,40.78773468886761,-73.84468924050502,15.126278875185186,4959.1547619047615,4660.0,9,0,30.600000381469727,1,Medium,14,0.013,0.987,0.0,0.0,2026-04-25 17:11:05,2,4,4,1,2026-04-11 13:40:00,0.0
68621096,2026-04-10 14:05:34,2026-04-10 14:05:34,Closed,Pothole,QUEENS,nan,40.761265587233325,-73.87499725675143,15.128836745555557,4959.1547619047615,4660.0,13,0,31.899999618530273,1,Medium,14,0.001,0.999,0.0,0.0,2026-04-25 17:11:05,2,4,4,1,2026-04-10 14:05:34,0.0
68628007,2026-04-10 14:03:57,2026-04-18 14:55:00,Closed,Pothole,BROOKLYN,nan,40.65413345856589,-73.91232974956823,15.129959430740742,5664.555555555556,6673.0,33,0,32.70000076293945,1,Medium,14,0.0,1.0,0.0,0.0,2026-04-25 17:11:05,1,4,4,1,2026-04-18 14:55:00,8.0
68624218,2026-04-10 13:56:19,2026-04-18 13:52:00,Closed,Pothole,QUEENS,nan,40.71714314761746,-73.88504360047885,15.135260356666668,4959.1547619047615,4660.0,4,0,23.200000762939453,0,Low,30,0.825,0.175,0.0,0.0,2026-04-25 17:11:05,2,4,4,1,2026-04-18 13:52:00,7.0
68635003,2026-04-10 13:55:10,2026-04-11 12:42:00,Closed,Pothole,QUEENS,77 AVENUE,40.73856264473488,-73.74841229368886,15.136058967777778,4959.1547619047615,4660.0,3,1,19.0,0,Low,30,0.969,0.031,0.0,0.0,2026-04-25 17:11:05,2,4,4,1,2026-04-11 12:42:00,0.0
68630047,2026-04-10 13:51:44,2026-04-11 11:34:00,Closed,Pothole,QUEENS,nan,40.734943274847225,-73.75138842149539,15.138443227037039,4959.1547619047615,4660.0,0,1,17.5,0,Low,30,0.999,0.001,0.0,0.0,2026-04-25 17:11:05,2,4,4,0,2026-04-11 11:34:00,0.0
68619739,2026-04-10 13:50:00,2026-04-10 13:50:00,Closed,Pothole,MANHATTAN,nan,40.86795092389553,-73.92700182445367,15.139646930740742,16591.571428571428,6876.0,7,1,36.70000076293945,1,Medium,14,0.001,0.998,0.0,0.0,2026-04-25 17:11:05,0,4,4,1,2026-04-10 13:50:00,0.0
68636751,2026-04-10 13:48:49,2026-04-11 13:48:49,Closed,Pothole,QUEENS,nan,40.734943274847225,-73.75138842149539,15.14046869,4959.1547619047615,4660.0,0,1,16.799999237060547,0,Low,30,0.999,0.001,0.0,0.0,2026-04-25 17:11:05,2,4,4,0,2026-04-11 13:48:49,1.0
68621089,2026-04-10 13:40:04,2026-04-10 13:40:04,Closed,Pothole,STATEN ISLAND,nan,40.576502824266896,-74.10368819441264,15.14654507888889,23788.714285714286,2762.0,24,0,41.79999923706055,1,Medium,14,0.0,1.0,0.0,0.0,2026-04-25 17:11:05,4,4,4,1,2026-04-10 13:40:04,0.0
68618932,2026-04-10 13:37:09,2026-04-11 11:56:00,Closed,Pothole,QUEENS,nan,40.736129683722154,-73.75554811360713,15.148570541851853,4959.1547619047615,4660.0,0,0,17.399999618530273,0,Low,30,0.996,0.004,0.0,0.0,2026-04-25 17:11:05,2,4,4,0,2026-04-11 11:56:00,0.0
68623744,2026-04-10 13:27:58,2026-04-10 13:27:58,Closed,Pothole,QUEENS,nan,40.702166885662926,-73.79239125419967,15.154947856666668,4959.1547619047615,4660.0,11,0,29.899999618530273,1,Medium,14,0.001,0.999,0.0,0.0,2026-04-25 17:11:05,2,4,4,1,2026-04-10 13:27:58,0.0
68628008,2026-04-10 13:20:42,,Open,Pothole,BROOKLYN,nan,40.66236972279966,-73.92685554676966,15.159994152962964,5664.555555555556,6673.0,4,0,22.5,0,Low,15,0.775,0.113,0.068,0.045,2026-04-25 17:11:05,1,4,4,1,,
68634259,2026-04-10 13:17:34,2026-04-11 13:17:34,Closed,Pothole,QUEENS,80 STREET,40.76370328118182,-73.88873197890942,15.16217007888889,4959.1547619047615,4660.0,5,0,26.600000381469727,1,Medium,14,0.171,0.829,0.0,0.0,2026-04-25 17:11:05,2,4,4,1,2026-04-11 13:17:34,1.0
68626302,2026-04-10 13:11:20,2026-04-10 13:11:20,Closed,Pothole,QUEENS,nan,40.75787299906427,-73.78849613580287,15.166498782592594,4959.1547619047615,4660.0,5,1,26.0,1,Medium,14,0.056,0.944,0.0,0.0,2026-04-25 17:11:05,2,4,4,1,2026-04-10 13:11:20,0.0
68621099,2026-04-10 13:10:27,2026-04-10 13:10:27,Closed,Pothole,QUEENS,nan,40.680132124818265,-73.84686872082064,15.16711220851852,4959.1547619047615,4660.0,6,0,25.299999237060547,1,Medium,14,0.171,0.829,0.0,0.0,2026-04-25 17:11:05,2,4,4,1,2026-04-10 13:10:27,0.0
68622858,2026-04-10 13:09:37,2026-04-11 12:05:00,Closed,Pothole,BROOKLYN,BROADWAY,40.68649770568062,-73.91679795831946,15.167690912222223,5664.555555555556,13110.0,17,1,34.400001525878906,1,Medium,14,0.001,0.999,0.0,0.0,2026-04-25 17:11:05,1,4,4,1,2026-04-11 12:05:00,0.0
68622395,2026-04-10 13:07:31,2026-04-10 13:07:31,Closed,Pothole,BROOKLYN,nan,40.64524579781248,-73.93261468411333,15.169149245555557,5664.555555555556,6673.0,11,0,30.899999618530273,1,Medium,14,0.001,0.999,0.0,0.0,2026-04-25 17:11:05,1,4,4,1,2026-04-10 13:07:31,0.0
68625028,2026-04-10 13:01:12,2026-04-10 13:01:12,Closed,Pothole,QUEENS,nan,40.74603472114661,-73.93440021822178,15.173535819629631,4959.1547619047615,4660.0,20,0,30.799999237060547,1,Medium,14,0.0,1.0,0.0,0.0,2026-04-25 17:11:05,2,4,4,1,2026-04-10 13:01:12,0.0
68622863,2026-04-10 12:58:57,,Open,Pothole,BRONX,nan,40.826088625277485,-73.86120640477621,15.175098319629631,6677.6,6655.5,29,1,53.1,2,High,15,0.469,0.265,0.159,0.106,2026-04-25 17:11:05,3,4,4,1,,
68622859,2026-04-10 12:58:18,2026-04-14 09:20:00,Closed,Pothole,BROOKLYN,nan,40.68992188413782,-73.98351018760692,15.17554970851852,5664.555555555556,6673.0,40,1,31.399999618530273,1,Medium,14,0.015,0.985,0.0,0.0,2026-04-25 17:11:05,1,4,4,1,2026-04-14 09:20:00,3.0
68622865,2026-04-10 12:55:06,,Open,Pothole,BRONX,nan,40.82588092362784,-73.85744180102265,15.177771930740741,6677.6,6655.5,28,1,53.1,2,High,15,0.469,0.265,0.159,0.106,2026-04-25 17:11:05,3,4,4,1,,
68625017,2026-04-10 12:53:57,2026-04-10 12:53:57,Closed,Pothole,BROOKLYN,nan,40.68485686852235,-73.97804169469934,15.178570541851853,5664.555555555556,6673.0,47,1,31.0,1,Medium,14,0.022,0.977,0.0,0.0,2026-04-25 17:11:05,1,4,4,1,2026-04-10 12:53:57,0.0
68622860,2026-04-10 12:50:39,2026-04-18 09:30:00,Closed,Pothole,BROOKLYN,nan,40.69014428921757,-73.98406905004947,15.18086220851852,5664.555555555556,6673.0,25,1,33.0,1,Medium,14,0.051,0.949,0.0,0.0,2026-04-25 17:11:05,1,4,4,1,2026-04-18 09:30:00,7.0
68621524,2026-04-10 12:42:41,2026-04-13 10:50:00,Closed,Pothole,BROOKLYN,nan,40.666707724973726,-73.87182213600836,15.186394615925927,5664.555555555556,6673.0,15,1,32.400001525878906,1,Medium,14,0.005,0.995,0.0,0.0,2026-04-25 17:11:05,1,4,4,1,2026-04-13 10:50:00,2.0
68626735,2026-04-10 12:40:16,2026-04-18 12:41:00,Closed,Pothole,QUEENS,nan,40.74186298555622,-73.78413709347015,15.188072856666668,4959.1547619047615,4660.0,12,1,28.399999618530273,0,Low,30,0.719,0.28,0.0,0.0,2026-04-25 17:11:05,2,4,4,1,2026-04-18 12:41:00,8.0
68626736,2026-04-10 12:37:17,2026-04-18 09:15:00,Closed,Pothole,QUEENS,nan,40.73193070813031,-73.80795445692593,15.190144615925927,4959.1547619047615,4660.0,2,1,22.100000381469727,0,Low,30,0.991,0.009,0.0,0.0,2026-04-25 17:11:05,2,4,4,1,2026-04-18 09:15:00,7.0
68619744,2026-04-10 12:32:44,2026-04-10 12:32:44,Closed,Pothole,BROOKLYN,nan,40.69219491584677,-73.98627184435122,15.193304338148149,5664.555555555556,6673.0,21,1,29.299999237060547,0,Low,30,0.713,0.287,0.0,0.0,2026-04-25 17:11:05,1,4,4,1,2026-04-10 12:32:44,0.0
68618923,2026-04-10 12:27:34,,Open,Pothole,STATEN ISLAND,RICHMOND AVENUE,40.58243362208295,-74.16905015973944,15.196892301111113,23788.714285714286,75120.0,12,1,65.6,2,High,15,0.344,0.328,0.197,0.131,2026-04-25 17:11:05,4,4,4,1,,
68622882,2026-04-10 12:24:22,2026-04-15 21:25:00,Closed,Pothole,QUEENS,nan,40.68991733376831,-73.77789394110152,15.199114523333334,4959.1547619047615,4660.0,7,1,29.200000762939453,1,Medium,14,0.146,0.854,0.0,0.0,2026-04-25 17:11:05,2,4,4,1,2026-04-15 21:25:00,5.0
68623745,2026-04-10 12:21:36,2026-04-10 12:21:36,Closed,Pothole,QUEENS,nan,40.69165179668416,-73.77919714574149,15.201035819629631,4959.1547619047615,4660.0,11,1,31.299999237060547,1,Medium,14,0.048,0.952,0.0,0.0,2026-04-25 17:11:05,2,4,4,1,2026-04-10 12:21:36,0.0
68631241,2026-04-10 12:20:50,2026-04-11 07:55:00,Closed,Pothole,BROOKLYN,nan,40.631581792884546,-73.94754388879824,15.201568227037038,5664.555555555556,6673.0,23,1,29.200000762939453,1,Medium,14,0.013,0.987,0.0,0.0,2026-04-25 17:11:05,1,4,4,1,2026-04-11 07:55:00,0.0
68620197,2026-04-10 12:20:41,2026-04-11 13:55:00,Closed,Pothole,STATEN ISLAND,nan,40.62604682697418,-74.15667809539852,15.201672393703705,23788.714285714286,2762.0,13,0,39.099998474121094,1,Medium,14,0.0,1.0,0.0,0.0,2026-04-25 17:11:05,4,4,4,1,2026-04-11 13:55:00,1.0
68625019,2026-04-10 12:15:53,2026-04-10 12:15:53,Closed,Pothole,BROOKLYN,nan,40.69223346061907,-73.98729955552464,15.205005727037038,5664.555555555556,6673.0,33,1,30.299999237060547,1,Medium,14,0.206,0.794,0.0,0.0,2026-04-25 17:11:05,1,4,4,1,2026-04-10 12:15:53,0.0
68626282,2026-04-10 12:14:09,2026-04-10 12:14:09,Closed,Pothole,MANHATTAN,nan,40.73736073291079,-73.99683897658859,15.206209430740742,16591.571428571428,6876.0,14,0,39.599998474121094,1,Medium,14,0.0,1.0,0.0,0.0,2026-04-25 17:11:05,0,4,4,1,2026-04-10 12:14:09,0.0
68628035,2026-04-10 12:14:00,,Pending,Pothole,QUEENS,nan,40.76562140808448,-73.7811359763759,15.206313597407409,4959.1547619047615,4660.0,11,1,31.600000381469727,1,Medium,14,0.004,0.996,0.0,0.0,2026-04-25 17:11:05,2,4,4,1,,
68622398,2026-04-10 12:08:48,2026-04-10 12:08:48,Closed,Pothole,BROOKLYN,nan,40.69223346061907,-73.98729955552464,15.20992470851852,5664.555555555556,6673.0,33,1,30.600000381469727,1,Medium,14,0.01,0.99,0.0,0.0,2026-04-25 17:11:05,1,4,4,1,2026-04-10 12:08:48,0.0
68620204,2026-04-10 12:07:15,2026-04-15 23:11:00,Closed,Pothole,QUEENS,nan,40.67699930248896,-73.81964212203187,15.211001097407408,4959.1547619047615,4660.0,12,0,31.0,1,Medium,14,0.0,1.0,0.0,0.0,2026-04-25 17:11:05,2,4,4,1,2026-04-15 23:11:00,5.0
68626305,2026-04-10 12:06:56,2026-04-10 12:06:56,Closed,Pothole,QUEENS,nan,40.72792341486303,-73.87100083747289,15.211221004814815,4959.1547619047615,4660.0,7,0,26.600000381469727,1,Medium,14,0.251,0.749,0.0,0.0,2026-04-25 17:11:05,2,4,4,1,2026-04-10 12:06:56,0.0
68624222,2026-04-10 12:06:36,2026-04-18 04:45:00,Closed,Pothole,QUEENS,nan,40.773055701972986,-73.84460072089358,15.211452486296297,4959.1547619047615,4660.0,10,1,30.899999618530273,1,Medium,14,0.001,0.999,0.0,0.0,2026-04-25 17:11:05,2,4,4,1,2026-04-18 04:45:00,7.0
68625470,2026-04-10 12:06:16,,Open,Pothole,MANHATTAN,WEST  106 STREET,40.80226448576906,-73.97004574443737,15.211683967777779,16591.571428571428,6876.0,7,1,43.6,1,Medium,8,0.564,0.218,0.131,0.087,2026-04-25 17:11:05,0,4,4,1,,
68618917,2026-04-10 12:04:58,2026-04-16 20:45:00,Closed,Pothole,BROOKLYN,nan,40.65378153969385,-74.01563034650034,15.212586745555557,5664.555555555556,6673.0,2,0,23.200000762939453,0,Low,30,0.998,0.002,0.0,0.0,2026-04-25 17:11:05,1,4,4,1,2026-04-16 20:45:00,6.0
68628000,2026-04-10 12:04:02,,Open,Pothole,MANHATTAN,nan,40.76552015180097,-73.98003670045067,15.213234893703705,16591.571428571428,6876.0,27,0,65.0,2,High,8,0.35,0.325,0.195,0.13,2026-04-25 17:11:05,0,4,4,1,,
68637965,2026-04-10 12:01:44,2026-04-21 14:42:00,Closed,Pothole,BROOKLYN,nan,40.61578101918616,-73.99994236956995,15.214832115925928,5664.555555555556,6673.0,16,1,31.700000762939453,1,Medium,14,0.015,0.985,0.0,0.0,2026-04-25 17:11:05,1,4,4,1,2026-04-21 14:42:00,11.0
68623746,2026-04-10 12:01:41,2026-04-10 12:01:41,Closed,Pothole,QUEENS,nan,40.74603472114661,-73.93440021822178,15.214866838148149,4959.1547619047615,4660.0,20,0,30.5,1,Medium,14,0.0,1.0,0.0,0.0,2026-04-25 17:11:05,2,4,4,1,2026-04-10 12:01:41,0.0
68619754,2026-04-10 12:00:57,2026-04-10 12:00:57,Closed,Pothole,QUEENS,nan,40.69091679076116,-73.72817863918132,15.21537609740741,4959.1547619047615,4660.0,43,1,33.599998474121094,1,Medium,14,0.0,1.0,0.0,0.0,2026-04-25 17:11:05,2,4,4,1,2026-04-10 12:00:57,0.0
68622384,2026-04-10 11:59:46,2026-04-10 11:59:46,Closed,Pothole,MANHATTAN,AVENUE A,40.72242298861693,-73.98618624907375,15.216197856666668,16591.571428571428,12784.0,36,0,38.0,1,Medium,14,0.0,1.0,0.0,0.0,2026-04-25 17:11:05,0,4,4,1,2026-04-10 11:59:46,0.0
68628890,2026-04-10 11:59:35,2026-04-11 08:37:00,Closed,Pothole,BROOKLYN,BELT PARKWAY,40.600953228782586,-74.00967616099794,15.216325171481483,5664.555555555556,6673.0,6,1,29.700000762939453,1,Medium,14,0.081,0.919,0.0,0.0,2026-04-25 17:11:05,1,4,4,1,2026-04-11 08:37:00,0.0
68650945,2026-04-10 11:55:10,2026-04-11 13:15:00,Closed,Pothole,QUEENS,nan,40.75322682470155,-73.9467081849748,15.219392301111112,4959.1547619047615,4660.0,10,1,31.200000762939453,1,Medium,14,0.003,0.997,0.0,0.0,2026-04-25 17:11:05,2,4,4,1,2026-04-11 13:15:00,1.0
68656944,2026-04-10 11:53:39,2026-04-13 21:15:00,Closed,Pothole,QUEENS,nan,40.75416125406995,-73.949403647964,15.220445541851854,4959.1547619047615,4660.0,4,1,23.399999618530273,0,Low,30,0.964,0.036,0.0,0.0,2026-04-25 17:11:05,2,4,4,1,2026-04-13 21:15:00,3.0
68649462,2026-04-10 11:53:10,2026-04-11 11:35:00,Closed,Pothole,QUEENS,nan,40.75301438357151,-73.95040069214215,15.220781190000002,4959.1547619047615,4660.0,4,1,23.399999618530273,0,Low,30,0.97,0.03,0.0,0.0,2026-04-25 17:11:05,2,4,4,1,2026-04-11 11:35:00,0.0
68655394,2026-04-10 11:52:39,2026-04-11 10:40:00,Closed,Pothole,QUEENS,nan,40.75253103895507,-73.943835741445,15.221139986296297,4959.1547619047615,4660.0,18,1,30.299999237060547,1,Medium,14,0.001,0.999,0.0,0.0,2026-04-25 17:11:05,2,4,4,1,2026-04-11 10:40:00,0.0
68647953,2026-04-10 11:52:04,2026-04-11 10:17:00,Closed,Pothole,QUEENS,nan,40.75416125406995,-73.949403647964,15.22154507888889,4959.1547619047615,4660.0,4,1,23.399999618530273,0,Low,30,0.964,0.036,0.0,0.0,2026-04-25 17:11:05,2,4,4,1,2026-04-11 10:17:00,0.0
68649463,2026-04-10 11:51:30,2026-04-11 09:50:00,Closed,Pothole,QUEENS,nan,40.75064627068569,-73.9456563645553,15.221938597407409,4959.1547619047615,4660.0,11,1,30.700000762939453,1,Medium,14,0.001,0.999,0.0,0.0,2026-04-25 17:11:05,2,4,4,1,2026-04-11 09:50:00,0.0
68621101,2026-04-10 11:48:57,2026-04-10 11:48:57,Closed,Pothole,QUEENS,nan,40.708822284670674,-73.75184293054023,15.223709430740742,4959.1547619047615,4660.0,11,0,28.600000381469727,1,Medium,14,0.001,0.999,0.0,0.0,2026-04-25 17:11:05,2,4,4,1,2026-04-10 11:48:57,0.0
68621530,2026-04-10 11:34:54,2026-04-18 08:30:00,Closed,Pothole,BROOKLYN,nan,40.69312550531393,-73.98725250656186,15.233466375185186,5664.555555555556,6673.0,31,1,29.799999237060547,1,Medium,14,0.016,0.984,0.0,0.0,2026-04-25 17:11:05,1,4,4,1,2026-04-18 08:30:00,7.0
68633769,2026-04-10 11:34:18,2026-04-11 10:05:00,Closed,Pothole,QUEENS,111 AVENUE,40.678688683105655,-73.82768099271746,15.233883041851852,4959.1547619047615,4660.0,7,1,28.0,1,Medium,14,0.023,0.977,0.0,0.0,2026-04-25 17:11:05,2,4,4,1,2026-04-11 10:05:00,0.0
68626306,2026-04-10 11:31:46,2026-04-10 11:31:46,Closed,Pothole,QUEENS,nan,40.738900280315264,-73.7337746452388,15.235642301111112,4959.1547619047615,4660.0,9,0,27.5,1,Medium,14,0.007,0.993,0.0,0.0,2026-04-25 17:11:05,2,4,4,1,2026-04-10 11:31:46,0.0
